Spread/2 as a percentage of the price. 
 Date, Symbol, Spread(c) 
2016-04-15, SOXX, 0.0024604240027525787
2016-04-15, EDSA, 0.05421299322197706
2016-04-15, CMPR, 0.018471307716623964
2016-04-15, TRS, 0.0065520219797969795
2016-04-15, BPOPN, 0.009072069142931847
2016-04-15, PLXS, 0.004014361110567298
2016-04-15, OZK, 0.005544205773001065
2016-04-15, GALT, 0.014527418802697908
2016-04-15, UNTY, 0.004241177007253775
2016-04-15, STND, 0.00849413023249158
2016-04-15, ARLP, 0.0
2016-04-15, ONCY, 0.037381838699611966
2016-04-15, ARTW, 0.0
2016-04-22, FIBK, 0.008309163334998785
2016-04-22, ASRVP, 0.01655882823538805
2016-04-22, MBB, 0.0017059395823365697
2016-04-22, SEIC, 0.0
2016-04-22, RDCM, 0.02877736195877122
2016-04-22, BREW, 0.0
2016-04-22, OESX, 0.045111460751941904
2016-04-22, BBH, 0.0075648866785338964
2016-04-22, ATNI, 0.010427186913769388
2016-04-22, SIEB, 0.029858235913489004
2016-04-22, PENN, 0.005103153944919533
2016-04-22, CWCO, 0.014087004055233368
2016-04-22, SIMO, 0.0007600224986566709
2016-04-22, TOPS, 0.0
2016-04-22, NBN, 0.005999337548326857
2016-04-22, SAVE, 0.014926529401744602
2016-04-22, VOXX, 0.021210289987280733
2016-04-22, FORR, 0.011216958957925707
2016-04-22, EXPO, 0.015314895645678664
2016-04-22, USLM, 0.009634923092402329
2016-04-22, VTWG, 0.0025800958240670448
2016-04-22, DFVS, 0.00843822400467344
2016-04-22, FCFS, 0.016059982522425506
2016-04-22, IVAC, 0.013358250500058353
2016-04-22, EWZS, 0.0
2016-04-22, HALL, 0.015529338228347579
2016-04-22, OTEL, 0.0
2016-04-22, SONA, 0.010219419830866862
2016-04-22, HBP, 0.013374443291973688
2016-04-22, QUMU, 0.0
2016-04-22, MIND, 0.01492551501663215
2016-04-22, ICCC, 0.03543263662260251
2016-04-22, SCZ, 0.0035557210723365044
2016-04-22, HOLI, 0.0
2016-04-22, JCTCF, 0.03035333226407919
2016-04-22, NVAX, 0.028346862343587697
2016-04-22, ACWX, 0.0008324018583028556
2016-04-22, SOXX, 0.001671994829486289
2016-04-22, EDSA, 0.054075950142381896
2016-04-22, CMPR, 0.0182031032152747
2016-04-22, TRS, 0.004631782686002263
2016-04-22, BPOPN, 0.008879944149769654
2016-04-22, PLXS, 0.003748445509392191
2016-04-22, OZK, 0.005575996972754508
2016-04-22, GALT, 0.016801484629668212
2016-04-22, UNTY, 0.00550415009229015
2016-04-22, STND, 0.007602386267690131
2016-04-22, ARLP, 0.0
2016-04-22, ONCY, 0.032490802600842666
2016-04-22, ARTW, 0.0
2016-04-29, FIBK, 0.009301022649698946
2016-04-29, ASRVP, 0.016652009673427056
2016-04-29, MBB, 0.0017577148507019003
2016-04-29, SEIC, 0.0
2016-04-29, RDCM, 0.029899393031647774
2016-04-29, BREW, 0.0
2016-04-29, OESX, 0.045113888251817766
2016-04-29, BBH, 0.008215313999226558
2016-04-29, ATNI, 0.010733341954275492
2016-04-29, SIEB, 0.02861371883795103
2016-04-29, PENN, 0.0
2016-04-29, CWCO, 0.013352757233746848
2016-04-29, SIMO, 0.0021535927127173653
2016-04-29, TOPS, 0.0
2016-04-29, NBN, 0.0069033142947192245
2016-04-29, SAVE, 0.014237657457518354
2016-04-29, VOXX, 0.021460463434541426
2016-04-29, FORR, 0.011237112362700495
2016-04-29, EXPO, 0.015257455175739586
2016-04-29, USLM, 0.00874105211381427
2016-04-29, VTWG, 0.002894592510303823
2016-04-29, DFVS, 0.008133658980658117
2016-04-29, FCFS, 0.016034085549049358
2016-04-29, IVAC, 0.014440055821973389
2016-04-29, EWZS, 0.0
2016-04-29, HALL, 0.015674186882973683
2016-04-29, OTEL, 0.0
2016-04-29, SONA, 0.010145130783592275
2016-04-29, HBP, 0.012324801728010284
2016-04-29, QUMU, 0.0
2016-04-29, MIND, 0.012778242766748448
2016-04-29, ICCC, 0.035964337502364496
2016-04-29, SCZ, 0.003589988990770468
2016-04-29, HOLI, 0.0
2016-04-29, JCTCF, 0.030814664031216566
2016-04-29, NVAX, 0.027897207693650467
2016-04-29, ACWX, 0.0013138831540169902
2016-04-29, SOXX, 0.0
2016-04-29, EDSA, 0.056228288023670456
2016-04-29, CMPR, 0.020245534585362154
2016-04-29, TRS, 0.0
2016-04-29, BPOPN, 0.008912415605206035
2016-04-29, PLXS, 0.0037127784865291133
2016-04-29, OZK, 0.00656081693387664
2016-04-29, GALT, 0.015409407153812416
2016-04-29, UNTY, 0.005067343846095899
2016-04-29, STND, 0.007505133662855279
2016-04-29, ARLP, 0.0
2016-04-29, ONCY, 0.03335138714139743
2016-04-29, ARTW, 0.0
2016-05-06, FIBK, 0.008380258820884359
2016-05-06, ASRVP, 0.01623626780235737
2016-05-06, MBB, 0.0017744916950235773
2016-05-06, SEIC, 0.0
2016-05-06, RDCM, 0.03402723816789424
2016-05-06, BREW, 0.0
2016-05-06, OESX, 0.04491005384348911
2016-05-06, BBH, 0.006923608461681765
2016-05-06, ATNI, 0.0107517774889525
2016-05-06, SIEB, 0.029125804234160828
2016-05-06, PENN, 0.0
2016-05-06, CWCO, 0.01210158720993432
2016-05-06, SIMO, 0.0063165476043274575
2016-05-06, TOPS, 0.0
2016-05-06, NBN, 0.007517826201449201
2016-05-06, SAVE, 0.011566243157421092
2016-05-06, VOXX, 0.021744579752859084
2016-05-06, FORR, 0.011548626940836502
2016-05-06, EXPO, 0.015201637623405364
2016-05-06, USLM, 0.008821870992466166
2016-05-06, VTWG, 0.0005379358898113267
2016-05-06, DFVS, 0.008130355952426522
2016-05-06, FCFS, 0.016314731351127668
2016-05-06, IVAC, 0.01604989385621639
2016-05-06, EWZS, 0.0
2016-05-06, HALL, 0.01597432605010332
2016-05-06, OTEL, 0.0
2016-05-06, SONA, 0.010091877753696774
2016-05-06, HBP, 0.011836685744413539
2016-05-06, QUMU, 0.0
2016-05-06, MIND, 0.013070918705246235
2016-05-06, ICCC, 0.0381034852427798
2016-05-06, SCZ, 0.00346790805894267
2016-05-06, HOLI, 0.0
2016-05-06, JCTCF, 0.031176921041332687
2016-05-06, NVAX, 0.024559894042811576
2016-05-06, ACWX, 0.0
2016-05-06, SOXX, 0.0
2016-05-06, EDSA, 0.05688660738671999
2016-05-06, CMPR, 0.017857521807149952
2016-05-06, TRS, 0.0
2016-05-06, BPOPN, 0.009521436067924532
2016-05-06, PLXS, 0.004694925244248464
2016-05-06, OZK, 0.0
2016-05-06, GALT, 0.01269933410445088
2016-05-06, UNTY, 0.0050673641660317565
2016-05-06, STND, 0.007976524553829526
2016-05-06, ARLP, 0.0
2016-05-06, ONCY, 0.03413315746618579
2016-05-06, ARTW, 0.0
2016-05-13, FIBK, 0.008177347012501347
2016-05-13, ASRVP, 0.016242493128126093
2016-05-13, MBB, 0.0017818214343046108
2016-05-13, SEIC, 0.0
2016-05-13, RDCM, 0.03142373424060345
2016-05-13, BREW, 0.0
2016-05-13, OESX, 0.0460661674662483
2016-05-13, BBH, 0.006791059391411407
2016-05-13, ATNI, 0.010719548282508328
2016-05-13, SIEB, 0.029594714513114614
2016-05-13, PENN, 0.0
2016-05-13, CWCO, 0.01363574878707357
2016-05-13, SIMO, 0.005645556649686055
2016-05-13, TOPS, 0.0
2016-05-13, NBN, 0.007415967347608304
2016-05-13, SAVE, 0.011144897048901462
2016-05-13, VOXX, 0.02573982310323482
2016-05-13, FORR, 0.011597154682125743
2016-05-13, EXPO, 0.015293261154128752
2016-05-13, USLM, 0.009083573243693516
2016-05-13, VTWG, 0.0
2016-05-13, DFVS, 0.008224209248182636
2016-05-13, FCFS, 0.016718386404810378
2016-05-13, IVAC, 0.012674472979447349
2016-05-13, EWZS, 0.0
2016-05-13, HALL, 0.016750042459903594
2016-05-13, OTEL, 0.0
2016-05-13, SONA, 0.009972205006563383
2016-05-13, HBP, 0.013683531668568541
2016-05-13, QUMU, 0.0
2016-05-13, MIND, 0.012987181249422091
2016-05-13, ICCC, 0.03701621137479598
2016-05-13, SCZ, 0.0035714143580998885
2016-05-13, HOLI, 0.0
2016-05-13, JCTCF, 0.031309983249873774
2016-05-13, NVAX, 0.02257774086909295
2016-05-13, ACWX, 0.0
2016-05-13, SOXX, 0.0
2016-05-13, EDSA, 0.05645855201623526
2016-05-13, CMPR, 0.016879767872957998
2016-05-13, TRS, 0.0
2016-05-13, BPOPN, 0.01081551970591011
2016-05-13, PLXS, 0.004964076189734281
2016-05-13, OZK, 0.0
2016-05-13, GALT, 0.017380136100122547
2016-05-13, UNTY, 0.005052753992136298
2016-05-13, STND, 0.007628723365894361
2016-05-13, ARLP, 0.0
2016-05-13, ONCY, 0.032173605726730274
2016-05-13, ARTW, 0.0
2016-05-20, FIBK, 0.007769004784307009
2016-05-20, ASRVP, 0.01619318362544483
2016-05-20, MBB, 0.0017948791888468504
2016-05-20, SEIC, 0.0
2016-05-20, RDCM, 0.030408787144469325
2016-05-20, BREW, 0.0
2016-05-20, OESX, 0.043841104519136476
2016-05-20, BBH, 0.006925192496908424
2016-05-20, ATNI, 0.010971416715848507
2016-05-20, SIEB, 0.029382974859489923
2016-05-20, PENN, 0.0
2016-05-20, CWCO, 0.010664361213181565
2016-05-20, SIMO, 0.006035815997342698
2016-05-20, TOPS, 0.0
2016-05-20, NBN, 0.0071785608028406755
2016-05-20, SAVE, 0.011193176775301735
2016-05-20, VOXX, 0.015251597497088485
2016-05-20, FORR, 0.011631945691392118
2016-05-20, EXPO, 0.015111199174986201
2016-05-20, USLM, 0.009856411263292383
2016-05-20, VTWG, 0.0
2016-05-20, DFVS, 0.008214594489511473
2016-05-20, FCFS, 0.01639718999420686
2016-05-20, IVAC, 0.014569361027676118
2016-05-20, EWZS, 0.0
2016-05-20, HALL, 0.016970665599727066
2016-05-20, OTEL, 0.0
2016-05-20, SONA, 0.009995686736598156
2016-05-20, HBP, 0.01413863776058634
2016-05-20, QUMU, 0.0
2016-05-20, MIND, 0.013095459049187247
2016-05-20, ICCC, 0.03857681827756508
2016-05-20, SCZ, 0.0034451565264030314
2016-05-20, HOLI, 0.0
2016-05-20, JCTCF, 0.03119736092170445
2016-05-20, NVAX, 0.025482369467415607
2016-05-20, ACWX, 0.0
2016-05-20, SOXX, 0.0
2016-05-20, EDSA, 0.056448963207487504
2016-05-20, CMPR, 0.01662874923553859
2016-05-20, TRS, 0.0
2016-05-20, BPOPN, 0.010230372401865771
2016-05-20, PLXS, 0.004686949774882943
2016-05-20, OZK, 0.0
2016-05-20, GALT, 0.017108654074505812
2016-05-20, UNTY, 0.004997025972630155
2016-05-20, STND, 0.007737799278091329
2016-05-20, ARLP, 0.0
2016-05-20, ONCY, 0.03375124199320843
2016-05-20, ARTW, 0.0
2016-05-27, FIBK, 0.006392350447536243
2016-05-27, ASRVP, 0.016567256710325648
2016-05-27, MBB, 0.0018084802196385679
2016-05-27, SEIC, 0.0
2016-05-27, RDCM, 0.031975110556491354
2016-05-27, BREW, 0.0
2016-05-27, OESX, 0.04145580535304344
2016-05-27, BBH, 0.006553581687544857
2016-05-27, ATNI, 0.011158580972808023
2016-05-27, SIEB, 0.02943402106559381
2016-05-27, PENN, 0.0
2016-05-27, CWCO, 0.01014725230055147
2016-05-27, SIMO, 0.004373405445175248
2016-05-27, TOPS, 0.003788383903884475
2016-05-27, NBN, 0.00675162329381294
2016-05-27, SAVE, 0.011202567414147619
2016-05-27, VOXX, 0.01956214511302813
2016-05-27, FORR, 0.01162323892191061
2016-05-27, EXPO, 0.015184993692182718
2016-05-27, USLM, 0.011465983425136522
2016-05-27, VTWG, 0.0
2016-05-27, DFVS, 0.008217016556565758
2016-05-27, FCFS, 0.016501020266242696
2016-05-27, IVAC, 0.013529194436090642
2016-05-27, EWZS, 0.0
2016-05-27, HALL, 0.017306952947917422
2016-05-27, OTEL, 0.0
2016-05-27, SONA, 0.009989918845523664
2016-05-27, HBP, 0.014352766989319154
2016-05-27, QUMU, 0.0
2016-05-27, MIND, 0.012417121890168437
2016-05-27, ICCC, 0.03882545679617161
2016-05-27, SCZ, 0.0034674039834032126
2016-05-27, HOLI, 0.0
2016-05-27, JCTCF, 0.031217569313847005
2016-05-27, NVAX, 0.020521992225725483
2016-05-27, ACWX, 0.0
2016-05-27, SOXX, 0.0
2016-05-27, EDSA, 0.05634902377832137
2016-05-27, CMPR, 0.016552632234338584
2016-05-27, TRS, 0.0
2016-05-27, BPOPN, 0.010114238929590154
2016-05-27, PLXS, 0.004734666294662617
2016-05-27, OZK, 0.0
2016-05-27, GALT, 0.01861362777476707
2016-05-27, UNTY, 0.00498138633281937
2016-05-27, STND, 0.007601848541468475
2016-05-27, ARLP, 0.0
2016-05-27, ONCY, 0.037217990845434715
2016-05-27, ARTW, 0.0
2016-06-03, FIBK, 0.006704392803193622
2016-06-03, ASRVP, 0.01664186656643374
2016-06-03, MBB, 0.00178126014143388
2016-06-03, SEIC, 0.0
2016-06-03, RDCM, 0.032311793532197805
2016-06-03, BREW, 0.0
2016-06-03, OESX, 0.04218108779621067
2016-06-03, BBH, 0.006617666989998319
2016-06-03, ATNI, 0.01121434433503583
2016-06-03, SIEB, 0.029327732465606663
2016-06-03, PENN, 0.0
2016-06-03, CWCO, 0.009211744851326966
2016-06-03, SIMO, 0.005457319019577046
2016-06-03, TOPS, 0.030278378186831892
2016-06-03, NBN, 0.006666237746679735
2016-06-03, SAVE, 0.012195436217186065
2016-06-03, VOXX, 0.02048894232116725
2016-06-03, FORR, 0.011879877632520368
2016-06-03, EXPO, 0.014904388940582443
2016-06-03, USLM, 0.012343497982651417
2016-06-03, VTWG, 0.0
2016-06-03, DFVS, 0.008146938828144335
2016-06-03, FCFS, 0.016811866837410688
2016-06-03, IVAC, 0.013224107324629808
2016-06-03, EWZS, 0.0
2016-06-03, HALL, 0.018127876395228792
2016-06-03, OTEL, 0.0
2016-06-03, SONA, 0.010048717898034947
2016-06-03, HBP, 0.014681361913792514
2016-06-03, QUMU, 0.0
2016-06-03, MIND, 0.012551419055648981
2016-06-03, ICCC, 0.03884532936987287
2016-06-03, SCZ, 0.0036837204724845347
2016-06-03, HOLI, 0.0
2016-06-03, JCTCF, 0.03135117742104103
2016-06-03, NVAX, 0.020370440008666876
2016-06-03, ACWX, 0.0
2016-06-03, SOXX, 0.0
2016-06-03, EDSA, 0.05618063143975684
2016-06-03, CMPR, 0.016905401410310463
2016-06-03, TRS, 0.0
2016-06-03, BPOPN, 0.010108058471843439
2016-06-03, PLXS, 0.004847515345180588
2016-06-03, OZK, 0.0
2016-06-03, GALT, 0.02099101858933995
2016-06-03, UNTY, 0.0049902800611635175
2016-06-03, STND, 0.00782867520498353
2016-06-03, ARLP, 0.0
2016-06-03, ONCY, 0.037096090125009015
2016-06-03, ARTW, 0.0
2016-06-10, FIBK, 0.0066016851694401775
2016-06-10, ASRVP, 0.016617266863145894
2016-06-10, MBB, 0.0017842816020797077
2016-06-10, SEIC, 0.0
2016-06-10, RDCM, 0.03209804265326452
2016-06-10, BREW, 0.0
2016-06-10, OESX, 0.042463217706778245
2016-06-10, BBH, 0.00687533481161493
2016-06-10, ATNI, 0.011222783850158798
2016-06-10, SIEB, 0.02910583590550182
2016-06-10, PENN, 0.0
2016-06-10, CWCO, 0.009781542908593727
2016-06-10, SIMO, 0.006422015285667119
2016-06-10, TOPS, 0.0
2016-06-10, NBN, 0.0066601490541269015
2016-06-10, SAVE, 0.011831968971071952
2016-06-10, VOXX, 0.01954560989680591
2016-06-10, FORR, 0.011507577059787897
2016-06-10, EXPO, 0.014750207934727103
2016-06-10, USLM, 0.011156212967797346
2016-06-10, VTWG, 0.0
2016-06-10, DFVS, 0.008433392403374504
2016-06-10, FCFS, 0.01624483684043798
2016-06-10, IVAC, 0.0124250257034704
2016-06-10, EWZS, 0.0
2016-06-10, HALL, 0.020473139372564134
2016-06-10, OTEL, 0.0
2016-06-10, SONA, 0.011010366055842557
2016-06-10, HBP, 0.012382327325069312
2016-06-10, QUMU, 0.005433340400909844
2016-06-10, MIND, 0.011950800105387129
2016-06-10, ICCC, 0.03810786731399609
2016-06-10, SCZ, 0.0037474769789647643
2016-06-10, HOLI, 0.0
2016-06-10, JCTCF, 0.031514287333887156
2016-06-10, NVAX, 0.017660377516575676
2016-06-10, ACWX, 0.0
2016-06-10, SOXX, 0.0
2016-06-10, EDSA, 0.05619570537862956
2016-06-10, CMPR, 0.01661539747769075
2016-06-10, TRS, 0.0
2016-06-10, BPOPN, 0.010084639745045984
2016-06-10, PLXS, 0.004840097846220491
2016-06-10, OZK, 0.0
2016-06-10, GALT, 0.021623982093036235
2016-06-10, UNTY, 0.003927667721519579
2016-06-10, STND, 0.007729289958359583
2016-06-10, ARLP, 0.0
2016-06-10, ONCY, 0.0372428179375953
2016-06-10, ARTW, 0.0
2016-06-17, FIBK, 0.0062490523706183335
2016-06-17, ASRVP, 0.016914310458170552
2016-06-17, MBB, 0.0017820763466544329
2016-06-17, SEIC, 0.0
2016-06-17, RDCM, 0.032667010455429864
2016-06-17, BREW, 0.0
2016-06-17, OESX, 0.0417202104520835
2016-06-17, BBH, 0.00499068993392503
2016-06-17, ATNI, 0.011210425933832842
2016-06-17, SIEB, 0.029267723890193196
2016-06-17, PENN, 0.0
2016-06-17, CWCO, 0.011446989797562946
2016-06-17, SIMO, 0.006416546538174102
2016-06-17, TOPS, 0.0
2016-06-17, NBN, 0.00669538184259491
2016-06-17, SAVE, 0.013331680606615737
2016-06-17, VOXX, 0.019164589088575188
2016-06-17, FORR, 0.011866946971597292
2016-06-17, EXPO, 0.014789804260082017
2016-06-17, USLM, 0.010840722776946641
2016-06-17, VTWG, 0.0
2016-06-17, DFVS, 0.008432072144748627
2016-06-17, FCFS, 0.015496577978308432
2016-06-17, IVAC, 0.013972111051637905
2016-06-17, EWZS, 0.0
2016-06-17, HALL, 0.02057634934469175
2016-06-17, OTEL, 0.0
2016-06-17, SONA, 0.011844911047084024
2016-06-17, HBP, 0.012344633270940434
2016-06-17, QUMU, 0.0059246688789030486
2016-06-17, MIND, 0.012249664061895007
2016-06-17, ICCC, 0.0384750564861634
2016-06-17, SCZ, 0.0028417902020897346
2016-06-17, HOLI, 0.0
2016-06-17, JCTCF, 0.0318422978342782
2016-06-17, NVAX, 0.0191652117564701
2016-06-17, ACWX, 0.0
2016-06-17, SOXX, 0.0
2016-06-17, EDSA, 0.05573278657213652
2016-06-17, CMPR, 0.01643402951777861
2016-06-17, TRS, 0.0
2016-06-17, BPOPN, 0.010070239094700876
2016-06-17, PLXS, 0.005260652578901372
2016-06-17, OZK, 0.0
2016-06-17, GALT, 0.022325515806078295
2016-06-17, UNTY, 0.0070917964653905005
2016-06-17, STND, 0.007793426183977711
2016-06-17, ARLP, 0.0
2016-06-17, ONCY, 0.03766233930520796
2016-06-17, ARTW, 0.0
2016-06-24, FIBK, 0.005884866301189189
2016-06-24, ASRVP, 0.01695402371626383
2016-06-24, MBB, 0.001790832125671388
2016-06-24, SEIC, 0.0
2016-06-24, RDCM, 0.03326079796576221
2016-06-24, BREW, 0.0
2016-06-24, OESX, 0.04129402495385631
2016-06-24, BBH, 0.003958046412705053
2016-06-24, ATNI, 0.011147828183511892
2016-06-24, SIEB, 0.029390503748968934
2016-06-24, PENN, 0.0
2016-06-24, CWCO, 0.009611341170654267
2016-06-24, SIMO, 0.00642693398365682
2016-06-24, TOPS, 0.0
2016-06-24, NBN, 0.006108761760688962
2016-06-24, SAVE, 0.013184445711628507
2016-06-24, VOXX, 0.022504683930048282
2016-06-24, FORR, 0.011634614849765579
2016-06-24, EXPO, 0.014797545367069613
2016-06-24, USLM, 0.010389786811129708
2016-06-24, VTWG, 0.0
2016-06-24, DFVS, 0.00858463578879146
2016-06-24, FCFS, 0.015491118857958706
2016-06-24, IVAC, 0.01393432254233971
2016-06-24, EWZS, 0.0
2016-06-24, HALL, 0.020409629090526488
2016-06-24, OTEL, 0.0
2016-06-24, SONA, 0.01092881970401354
2016-06-24, HBP, 0.01453278021683416
2016-06-24, QUMU, 0.006355735937399914
2016-06-24, MIND, 0.012078157780634858
2016-06-24, ICCC, 0.03861070387408297
2016-06-24, SCZ, 0.0
2016-06-24, HOLI, 0.0
2016-06-24, JCTCF, 0.032210559918026516
2016-06-24, NVAX, 0.01688259480284841
2016-06-24, ACWX, 0.0
2016-06-24, SOXX, 0.0
2016-06-24, EDSA, 0.05838541815812681
2016-06-24, CMPR, 0.016410959897398616
2016-06-24, TRS, 0.0
2016-06-24, BPOPN, 0.01007192549259353
2016-06-24, PLXS, 0.004640693632770666
2016-06-24, OZK, 0.0
2016-06-24, GALT, 0.02182695715245395
2016-06-24, UNTY, 0.006670530814525975
2016-06-24, STND, 0.007605863293905752
2016-06-24, ARLP, 0.0
2016-06-24, ONCY, 0.038091200711923213
2016-06-24, ARTW, 0.0
2016-07-01, FIBK, 0.006839453643795972
2016-07-01, ASRVP, 0.016944628521002404
2016-07-01, MBB, 0.0017085697180891277
2016-07-01, SEIC, 0.0
2016-07-01, RDCM, 0.03311444373403014
2016-07-01, BREW, 0.0
2016-07-01, OESX, 0.04125275118493868
2016-07-01, BBH, 0.005663943163125855
2016-07-01, ATNI, 0.01130050333857028
2016-07-01, SIEB, 0.029943948817367314
2016-07-01, PENN, 0.0
2016-07-01, CWCO, 0.009431050288391748
2016-07-01, SIMO, 0.010809500309593463
2016-07-01, TOPS, 0.0
2016-07-01, NBN, 0.005928619124082277
2016-07-01, SAVE, 0.013124260998327846
2016-07-01, VOXX, 0.022993032848214516
2016-07-01, FORR, 0.011923676690701197
2016-07-01, EXPO, 0.014768268933197926
2016-07-01, USLM, 0.010292947047404329
2016-07-01, VTWG, 0.0
2016-07-01, DFVS, 0.004542352779198746
2016-07-01, FCFS, 0.015280939106227909
2016-07-01, IVAC, 0.013948987749868342
2016-07-01, EWZS, 0.0
2016-07-01, HALL, 0.02015265398346279
2016-07-01, OTEL, 0.0
2016-07-01, SONA, 0.008115440568279566
2016-07-01, HBP, 0.0
2016-07-01, QUMU, 0.0065603060423357305
2016-07-01, MIND, 0.01155248083836679
2016-07-01, ICCC, 0.0394895292104537
2016-07-01, SCZ, 0.0026912335974007225
2016-07-01, HOLI, 0.0
2016-07-01, JCTCF, 0.03249103927999114
2016-07-01, NVAX, 0.015239938449574128
2016-07-01, ACWX, 0.00206363429037417
2016-07-01, SOXX, 0.0
2016-07-01, EDSA, 0.06487778982307518
2016-07-01, CMPR, 0.016340227974481952
2016-07-01, TRS, 0.0
2016-07-01, BPOPN, 0.0100643107307911
2016-07-01, PLXS, 0.004634145832853863
2016-07-01, OZK, 0.0
2016-07-01, GALT, 0.02179640448086668
2016-07-01, UNTY, 0.006215022015456271
2016-07-01, STND, 0.008126972251069328
2016-07-01, ARLP, 0.0
2016-07-01, ONCY, 0.038367895981985055
2016-07-01, ARTW, 0.0
2016-07-08, FIBK, 0.005508112085732587
2016-07-08, ASRVP, 0.01693210295194544
2016-07-08, MBB, 0.0016053663108688263
2016-07-08, SEIC, 0.0
2016-07-08, RDCM, 0.03325308229109946
2016-07-08, BREW, 0.0
2016-07-08, OESX, 0.04116496351436199
2016-07-08, BBH, 0.002150156420983595
2016-07-08, ATNI, 0.011088680503893564
2016-07-08, SIEB, 0.030146533877297238
2016-07-08, PENN, 0.0
2016-07-08, CWCO, 0.008570656979390294
2016-07-08, SIMO, 0.009095088787819295
2016-07-08, TOPS, 0.0
2016-07-08, NBN, 0.006052092534456395
2016-07-08, SAVE, 0.012985949884164854
2016-07-08, VOXX, 0.02207651550229237
2016-07-08, FORR, 0.011462894238231837
2016-07-08, EXPO, 0.014695524947856057
2016-07-08, USLM, 0.010058064697815786
2016-07-08, VTWG, 0.0
2016-07-08, DFVS, 0.0028564410951635957
2016-07-08, FCFS, 0.015032533378801009
2016-07-08, IVAC, 0.014469045326931705
2016-07-08, EWZS, 0.0
2016-07-08, HALL, 0.019826872759660913
2016-07-08, OTEL, 0.0
2016-07-08, SONA, 0.009762619750147276
2016-07-08, HBP, 0.0
2016-07-08, QUMU, 0.005728321229571676
2016-07-08, MIND, 0.010295257649065203
2016-07-08, ICCC, 0.03958548513729146
2016-07-08, SCZ, 0.002029111382437479
2016-07-08, HOLI, 0.0
2016-07-08, JCTCF, 0.03266813754913664
2016-07-08, NVAX, 0.012108012716559868
2016-07-08, ACWX, 0.002015083348044447
2016-07-08, SOXX, 0.0
2016-07-08, EDSA, 0.06413797296572311
2016-07-08, CMPR, 0.016018577944682203
2016-07-08, TRS, 0.0
2016-07-08, BPOPN, 0.00999172553134052
2016-07-08, PLXS, 0.0025680078197364464
2016-07-08, OZK, 0.0
2016-07-08, GALT, 0.02181873971328276
2016-07-08, UNTY, 0.006220144658490376
2016-07-08, STND, 0.0080617305723964
2016-07-08, ARLP, 0.0
2016-07-08, ONCY, 0.04002511778602167
2016-07-08, ARTW, 0.0
2016-07-15, FIBK, 0.006396979412779825
2016-07-15, ASRVP, 0.016872626319325693
2016-07-15, MBB, 0.001560253494355816
2016-07-15, SEIC, 0.0
2016-07-15, RDCM, 0.032850416737612305
2016-07-15, BREW, 0.0
2016-07-15, OESX, 0.041117163768366376
2016-07-15, BBH, 0.0030872260191657803
2016-07-15, ATNI, 0.01173969998568446
2016-07-15, SIEB, 0.03010059661117455
2016-07-15, PENN, 0.0
2016-07-15, CWCO, 0.008974104710989706
2016-07-15, SIMO, 0.009275301161695419
2016-07-15, TOPS, 0.0
2016-07-15, NBN, 0.0060650362029802994
2016-07-15, SAVE, 0.012819034179273296
2016-07-15, VOXX, 0.020807980923090157
2016-07-15, FORR, 0.010962523641078512
2016-07-15, EXPO, 0.014760678259821221
2016-07-15, USLM, 0.010215589206265642
2016-07-15, VTWG, 0.0
2016-07-15, DFVS, 0.004037230912404459
2016-07-15, FCFS, 0.015137631197660678
2016-07-15, IVAC, 0.014364092409875597
2016-07-15, EWZS, 0.0
2016-07-15, HALL, 0.020662403205825658
2016-07-15, OTEL, 0.0
2016-07-15, SONA, 0.009368693100904137
2016-07-15, HBP, 0.0
2016-07-15, QUMU, 0.00796744553355455
2016-07-15, MIND, 0.009479092224118678
2016-07-15, ICCC, 0.03917078697052294
2016-07-15, SCZ, 0.0021441912672311805
2016-07-15, HOLI, 0.0
2016-07-15, JCTCF, 0.03205610635097888
2016-07-15, NVAX, 0.015062810707819568
2016-07-15, ACWX, 0.0021266957283575857
2016-07-15, SOXX, 0.0
2016-07-15, EDSA, 0.06365884313240687
2016-07-15, CMPR, 0.016492356282283904
2016-07-15, TRS, 0.0
2016-07-15, BPOPN, 0.010242641114989222
2016-07-15, PLXS, 0.0028010948572444604
2016-07-15, OZK, 0.0
2016-07-15, GALT, 0.02132948346297211
2016-07-15, UNTY, 0.006189760490269851
2016-07-15, STND, 0.008074617069877707
2016-07-15, ARLP, 0.0
2016-07-15, ONCY, 0.03783345415382456
2016-07-15, ARTW, 0.0
2016-07-22, FIBK, 0.00711923913251279
2016-07-22, ASRVP, 0.016936064954425796
2016-07-22, MBB, 0.0015389139226783025
2016-07-22, SEIC, 0.0
2016-07-22, RDCM, 0.031868319696472476
2016-07-22, BREW, 0.0
2016-07-22, OESX, 0.04088302674269122
2016-07-22, BBH, 0.002019147399652269
2016-07-22, ATNI, 0.011834362638728538
2016-07-22, SIEB, 0.029839114386469006
2016-07-22, PENN, 0.0
2016-07-22, CWCO, 0.008915292751074173
2016-07-22, SIMO, 0.009122781314662402
2016-07-22, TOPS, 0.0
2016-07-22, NBN, 0.0060698568300018565
2016-07-22, SAVE, 0.013971769965764838
2016-07-22, VOXX, 0.019507970283785005
2016-07-22, FORR, 0.01068955626701814
2016-07-22, EXPO, 0.01499438387578333
2016-07-22, USLM, 0.010438867695648595
